2021-10-10 00:12:32,201 | asyncio | DEBUG | Using selector: EpollSelector
2021-10-12 14:11:22,324 | asyncio | ERROR | Task exception was never retrieved
future: <Task finished name='Task-5766' coro=<Loop._loop() done, defined at /opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py:88> exception=KeyError(728482381215826000)>
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 125, in _loop
    raise exc
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 101, in _loop
    await self.coro(*args, **kwargs)
  File "/home/runner/TpLearn/exts/music.py", line 297, in loop_for_deletion
    await self.voice_states[gid].stop()
KeyError: 728482381215826000
2021-10-12 14:11:22,326 | exts.music | INFO | 728482381215826000: Timeout, Nobody left in vc... Disconnected
2021-10-12 14:12:04,455 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").loop_for_deletion.is_running()
2021-10-12 14:12:09,290 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").loop_for_deletion.start()
2021-10-12 14:12:09,291 | asyncio | ERROR | Task exception was never retrieved
future: <Task finished name='Task-29935' coro=<Loop._loop() done, defined at /opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py:88> exception=KeyError(728482381215826000)>
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 125, in _loop
    raise exc
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 101, in _loop
    await self.coro(*args, **kwargs)
  File "/home/runner/TpLearn/exts/music.py", line 297, in loop_for_deletion
    await self.voice_states[gid].stop()
KeyError: 728482381215826000
2021-10-12 14:12:09,292 | exts.music | INFO | 728482381215826000: Timeout, Nobody left in vc... Disconnected
2021-10-12 14:12:50,426 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: del self.bot.get_cog("Music").wait_for_disconnect[72848238121582600]
2021-10-12 14:13:05,111 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").wait_for_disconnect.remove(72848238121582600)
2021-10-12 14:13:42,823 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").wait_for_disconnect.pop(72848238121582600)
2021-10-12 14:13:51,382 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").wait_for_disconnect
2021-10-12 14:14:20,404 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").wait_for_disconnect.pop(728482381215826000)
2021-10-12 14:14:45,511 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_guild(834711685834342472)
2021-10-12 14:15:07,674 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").loop_for_deletion.start()
2021-10-12 14:15:07,674 | asyncio | ERROR | Task exception was never retrieved
future: <Task finished name='Task-29996' coro=<Loop._loop() done, defined at /opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py:88> exception=KeyError(728482381215826000)>
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 125, in _loop
    raise exc
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 101, in _loop
    await self.coro(*args, **kwargs)
  File "/home/runner/TpLearn/exts/music.py", line 297, in loop_for_deletion
    await self.voice_states[gid].stop()
KeyError: 728482381215826000
2021-10-12 14:15:07,676 | exts.music | INFO | 834711685834342472: Timeout, Nobody left in vc... Disconnected
2021-10-12 14:15:07,678 | exts.music | INFO | 829749071891005512: Timeout, Nobody left in vc... Disconnected
2021-10-12 14:20:56,185 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.guilds
2021-10-12 15:09:36,955 | bot | INFO | Resumed Connection
2021-10-12 15:09:37,138 | bot | DEBUG | changed bot status
2021-10-12 15:22:40,166 | exts.music | DEBUG | VoiceState created for 829749071891005512
2021-10-12 15:22:40,167 | exts.music | INFO | Audio Player Launched for 829749071891005512
2021-10-12 15:22:40,210 | exts.music | INFO | 829749071891005512: User joined back, Stopping deletion
2021-10-12 15:22:42,110 | exts.music | DEBUG | 829749071891005512: Searching summer time
2021-10-12 15:22:44,703 | exts.music | DEBUG | Enqueued
2021-10-12 15:22:53,059 | exts.music | DEBUG | 829749071891005512: Searching summer time shinamon
2021-10-12 15:22:54,462 | exts.music | DEBUG | Enqueued
2021-10-12 15:28:42,995 | exts.music | DEBUG | 829749071891005512: Searching https://open.spotify.com/playlist/37i9dQZEVXbMnz8KIWsvf9?si=227289f07c8f4515
2021-10-12 15:28:43,092 | spotipy.oauth2 | DEBUG | sending POST request to https://accounts.spotify.com/api/token with Headers: {'Authorization': 'Basic MjA0MjQ3ODljNDBhNDM2Mzk1NTQ2Nzg1ZDc5ZGRmNTk6NzE0ZTE0NjE2MzZmNGRjMWI4ODE1MDI4MjljM2Q4YTQ='} and Body: {'grant_type': 'client_credentials'}
2021-10-12 15:28:43,411 | exts.music | DEBUG | Enqueued
2021-10-12 16:18:06,889 | exts.music | INFO | 829749071891005512: All user left, Waiting for deletion
2021-10-12 16:22:17,556 | exts.music | DEBUG | VoiceState created for 562976873685057546
2021-10-12 16:22:17,557 | exts.music | INFO | Audio Player Launched for 562976873685057546
2021-10-12 16:22:17,602 | exts.music | INFO | 562976873685057546: User joined back, Stopping deletion
2021-10-12 16:22:19,504 | exts.music | DEBUG | 562976873685057546: Searching https://www.youtube.com/playlist?list=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z
2021-10-12 16:22:19,619 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2021-10-12 16:22:19,631 | googleapiclient.discovery | DEBUG | URL being requested: GET https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json
2021-10-12 16:22:19,778 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaBlBUOkNCaw
2021-10-12 16:22:19,835 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaBlBUOkNESQ
2021-10-12 16:22:19,958 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaBlBUOkNFcw
2021-10-12 16:22:20,011 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaBlBUOkNHUQ
2021-10-12 16:22:20,072 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaBlBUOkNIMA
2021-10-12 16:22:20,115 | googleapiclient.discovery | DEBUG | Next page request URL: list_next https://youtube.googleapis.com/youtube/v3/playlistItems?part=snippet&playlistId=PLsQ-ipbXoFYm88bmZy4eyhuIZoTtU_I_Z&maxResults=25&key=AIzaSyAdxWpkjawZwkOoLZNdBKnaUQ1o3Wov2cg&alt=json&pageToken=EAAaB1BUOkNKWUI
2021-10-12 16:22:20,260 | exts.music | DEBUG | Enqueued
2021-10-12 16:22:23,062 | exts.music | DEBUG | 562976873685057546: Searching https://open.spotify.com/playlist/37i9dQZEVXbMnz8KIWsvf9?si=e8e1329c5be946d4
2021-10-12 16:22:23,462 | exts.music | DEBUG | Enqueued
2021-10-12 16:22:28,906 | exts.music | DEBUG | 562976873685057546: Searching https://open.spotify.com/playlist/7u7AZf0i6W9vK7o7PuotFy?si=2a0ef574305d4a47
2021-10-12 16:22:29,563 | exts.music | DEBUG | Enqueued
2021-10-12 16:22:34,494 | exts.music | DEBUG | 562976873685057546: Searching https://open.spotify.com/playlist/5l5CpPwe7FtMvjIoS7TRX9?si=871ec0f30fdf4602
2021-10-12 16:22:35,128 | exts.music | DEBUG | Enqueued
2021-10-12 16:22:45,353 | exts.errorhand | TRACE | Command: q; Already handled locally.
2021-10-12 16:23:30,543 | bot | INFO | Resumed Connection
2021-10-12 16:23:30,656 | bot | DEBUG | changed bot status
2021-10-12 16:24:07,677 | exts.music | INFO | 829749071891005512: Timeout, Nobody left in vc... Disconnected
2021-10-12 16:26:14,061 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").loop_for_deletion.start()
2021-10-12 16:26:14,061 | asyncio | ERROR | Task exception was never retrieved
future: <Task finished name='Task-30245' coro=<Loop._loop() done, defined at /opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py:88> exception=KeyError(829749071891005512)>
Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 125, in _loop
    raise exc
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/discord/ext/tasks/__init__.py", line 101, in _loop
    await self.coro(*args, **kwargs)
  File "/home/runner/TpLearn/exts/music.py", line 297, in loop_for_deletion
    try:
KeyError: 829749071891005512
2021-10-12 16:26:14,063 | exts.music | INFO | 829749071891005512: Timeout, Nobody left in vc... Disconnected
2021-10-12 16:27:03,427 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.run_time
2021-10-12 16:27:08,441 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: dir(self.bot)
2021-10-12 16:27:26,448 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: datetime.datetime.utcnow() - self.bot.start_time
2021-10-12 16:29:20,863 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.shards
2021-10-12 16:45:28,491 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: datetime.timedelta(minutes=3*639)
2021-10-12 17:00:30,288 | bot | DEBUG | exts.dayloop New day [UTC+7] detected.
2021-10-12 17:00:30,470 | utils.planner | DEBUG | triggered update
2021-10-12 17:02:30,383 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-10-12 17:02:30,719 | bot | DEBUG | creating assignment embed...
2021-10-12 17:02:30,720 | bot | DEBUG | successfully created assignment embed
2021-10-12 17:02:31,835 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 562976873685057546 :
33E
2021-10-12 17:02:32,096 | exts.update | DEBUG | updated active-works for 562976873685057546
2021-10-12 17:02:32,096 | utils.planner | DEBUG | returning sorted date for 728482381215826000
2021-10-12 17:02:32,181 | utils.planner | DEBUG | returning sorted date for 676256965650808873
2021-10-12 17:02:32,309 | utils.planner | DEBUG | returning sorted date for 829749071891005512
2021-10-12 17:02:32,408 | utils.planner | DEBUG | returning sorted date for 773426467492069386
2021-10-13 02:20:41,916 | asyncio | DEBUG | Using selector: EpollSelector
2021-10-13 02:20:41,917 | bot | DEBUG | created bot base.
2021-10-13 02:20:41,934 | constant | DEBUG | init database succesful
2021-10-13 02:20:41,962 | utils.planner | DEBUG | triggered update
2021-10-13 02:20:42,123 | bot | DEBUG | bot subclass Created.
2021-10-13 02:20:42,127 | bot | INFO | Cog loaded: Utility
2021-10-13 02:20:42,468 | bot | INFO | Cog loaded: Music
2021-10-13 02:20:42,470 | bot | INFO | Cog loaded: Snekbox
2021-10-13 02:20:42,474 | bot | INFO | Cog loaded: Help
2021-10-13 02:20:42,475 | bot | INFO | Cog loaded: AdminCommands
2021-10-13 02:20:42,476 | bot | INFO | Cog loaded: Latency
2021-10-13 02:20:42,478 | bot | INFO | Cog loaded: ErrorHandler
2021-10-13 02:20:42,479 | bot | INFO | Cog loaded: SetUp
2021-10-13 02:20:42,481 | bot | INFO | Cog loaded: Assignments
2021-10-13 02:20:42,482 | bot | INFO | Cog loaded: DayLoop
2021-10-13 02:20:42,483 | bot | INFO | Cog loaded: Debug
2021-10-13 02:20:42,484 | bot | INFO | Cog loaded: NewPatch
2021-10-13 02:20:42,485 | bot | INFO | Cog loaded: Updater
2021-10-13 02:20:42,548 | bot | INFO | Cog loaded: KUSNews
2021-10-13 02:20:42,550 | bot | INFO | Cog loaded: VoiceChannel
2021-10-13 02:20:42,577 | exts.kus | DEBUG | loaded data
2021-10-13 02:20:43,744 | bot | DEBUG | exts.kus Unable to fetch kus data, disabled system.
2021-10-13 02:20:45,206 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-10-13 02:20:45,216 | bot | INFO | Connected successfully
2021-10-13 02:20:45,411 | bot | DEBUG | changed bot status
2021-10-13 02:20:45,414 | bot | DEBUG | creating assignment embed...
2021-10-13 02:20:45,414 | bot | DEBUG | successfully created assignment embed
2021-10-13 02:20:45,673 | exts.kus | DEBUG | trying to update news but is not enable, passing...
2021-10-13 02:20:46,516 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 562976873685057546 :
33E
2021-10-13 02:20:46,635 | exts.update | DEBUG | updated active-works for 562976873685057546
2021-10-13 02:20:46,636 | utils.planner | DEBUG | returning sorted date for 728482381215826000
2021-10-13 02:20:46,717 | utils.planner | DEBUG | returning sorted date for 676256965650808873
2021-10-13 02:20:46,793 | utils.planner | DEBUG | returning sorted date for 829749071891005512
2021-10-13 02:20:46,872 | utils.planner | DEBUG | returning sorted date for 773426467492069386
2021-10-13 03:49:37,967 | bot | INFO | Resumed Connection
2021-10-13 03:49:38,041 | bot | DEBUG | changed bot status
2021-10-13 04:09:12,270 | exts.music | DEBUG | VoiceState created for 773426467492069386
2021-10-13 04:09:12,271 | exts.music | INFO | Audio Player Launched for 773426467492069386
2021-10-13 04:09:14,206 | exts.music | DEBUG | 773426467492069386: Searching รักไม่ยอมเปลี่ยนแปลง
2021-10-13 04:09:17,716 | exts.music | DEBUG | Enqueued
2021-10-13 04:14:12,614 | exts.music | DEBUG | 773426467492069386: Searching https://www.youtube.com/watch?v=YnFgDCaoaNo
2021-10-13 04:14:14,069 | exts.music | DEBUG | Enqueued
2021-10-13 04:18:01,055 | exts.music | DEBUG | 773426467492069386: Searching https://www.youtube.com/watch?v=RVpSvxazyuM
2021-10-13 04:18:02,641 | exts.music | DEBUG | Enqueued
2021-10-13 04:18:50,767 | exts.music | DEBUG | 773426467492069386: Searching https://www.youtube.com/watch?v=Vtm_76deGRA
2021-10-13 04:18:52,359 | exts.music | DEBUG | Enqueued
2021-10-13 04:19:53,925 | exts.music | DEBUG | 773426467492069386: Searching https://www.youtube.com/watch?v=nk52q-uXRMM
2021-10-13 04:19:55,621 | exts.music | DEBUG | Enqueued
2021-10-13 04:28:42,888 | exts.music | INFO | 773426467492069386: User joined back, Stopping deletion
2021-10-13 05:18:08,103 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:18:08,104 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 05:18:10,105 | exts.music | DEBUG | 728482381215826000: Searching adamas
2021-10-13 05:18:11,540 | exts.music | DEBUG | Enqueued
2021-10-13 05:20:32,132 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_guild(773426467492069386)
2021-10-13 05:22:07,887 | bot | INFO | Cog loaded: Music
2021-10-13 05:22:09,278 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:22:09,279 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 05:22:11,228 | exts.music | DEBUG | 728482381215826000: Searching gurenge
2021-10-13 05:22:12,796 | exts.music | DEBUG | Enqueued
2021-10-13 05:22:53,979 | bot | INFO | Cog loaded: Music
2021-10-13 05:22:56,283 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:22:56,284 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 05:22:58,208 | exts.music | DEBUG | 728482381215826000: Searching gurenge
2021-10-13 05:23:00,498 | exts.music | DEBUG | Enqueued
2021-10-13 05:23:45,136 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-10-13 05:23:45,137 | exts.muleval | INFO | 'py' highlighted code block
2021-10-13 05:23:45,137 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
class A:
  def __init__(self):
    del self

a = A()
print(a)
2021-10-13 05:24:13,305 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-10-13 05:24:13,305 | exts.muleval | INFO | 'py' highlighted code block
2021-10-13 05:24:13,306 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
class A:
  def delete(self):
    del self

a = A()
a.delete()
print(a)
2021-10-13 05:33:39,230 | bot | INFO | Cog loaded: Music
2021-10-13 05:33:47,819 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:33:47,876 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 05:33:55,757 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:33:55,758 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 05:33:57,716 | exts.music | DEBUG | 728482381215826000: Searching 10 seconds video
2021-10-13 05:33:58,892 | exts.music | DEBUG | Enqueued
2021-10-13 05:34:19,157 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.get_cog("Music").voice_states
2021-10-13 05:36:59,249 | exts.music | DEBUG | VoiceState created for 728482381215826000
2021-10-13 05:36:59,287 | exts.music | INFO | Audio Player Launched for 728482381215826000
2021-10-13 06:14:30,095 | exts.music | DEBUG | VoiceState created for 773426467492069386
2021-10-13 06:14:30,097 | exts.music | INFO | Audio Player Launched for 773426467492069386
2021-10-13 06:14:32,765 | exts.music | DEBUG | 773426467492069386: Searching https://www.youtube.com/watch?v=5abamRO41fE
2021-10-13 06:14:34,305 | exts.music | DEBUG | Enqueued
2021-10-13 06:20:44,002 | bot | DEBUG | exts.kus successfully fecthed kus data, enabled system.
2021-10-13 07:03:24,395 | bot | INFO | Resumed Connection
2021-10-13 07:03:24,595 | bot | DEBUG | changed bot status
2021-10-13 08:59:46,931 | bot | INFO | Resumed Connection
2021-10-13 08:59:47,098 | bot | DEBUG | changed bot status
2021-10-13 10:15:38,682 | bot | INFO | Resumed Connection
2021-10-13 10:15:38,783 | bot | DEBUG | changed bot status
2021-10-13 10:20:43,595 | bot | DEBUG | exts.kus Unable to fetch kus data, disabled system.
2021-10-13 10:20:43,746 | exts.kus | DEBUG | trying to update news but is not enable, passing...
2021-10-13 11:49:03,842 | bot | INFO | Resumed Connection
2021-10-13 11:49:03,895 | bot | DEBUG | changed bot status
2021-10-13 11:56:58,577 | bot | INFO | Resumed Connection
2021-10-13 11:56:58,647 | bot | DEBUG | changed bot status
2021-10-13 12:50:10,238 | exts.music | DEBUG | VoiceState created for 780423376149676032
2021-10-13 12:50:10,239 | exts.music | INFO | Audio Player Launched for 780423376149676032
2021-10-13 12:50:12,160 | exts.music | DEBUG | 780423376149676032: Searching https://open.spotify.com/playlist/3nfjXkUycw16tCEm1patHO?si=sYRHmCNkSiuBRELtJnfD3A&dl_branch=1
2021-10-13 12:50:12,262 | spotipy.oauth2 | DEBUG | sending POST request to https://accounts.spotify.com/api/token with Headers: {'Authorization': 'Basic MjA0MjQ3ODljNDBhNDM2Mzk1NTQ2Nzg1ZDc5ZGRmNTk6NzE0ZTE0NjE2MzZmNGRjMWI4ODE1MDI4MjljM2Q4YTQ='} and Body: {'grant_type': 'client_credentials'}
2021-10-13 12:50:12,735 | exts.music | DEBUG | Enqueued
2021-10-13 12:59:22,777 | exts.music | DEBUG | 780423376149676032: Searching https://open.spotify.com/playlist/646asmArKdM5ywfvImQTAi?si=4QCK8PyTTpClp81PCqsCOg&dl_branch=1
2021-10-13 12:59:23,125 | exts.music | DEBUG | Enqueued
2021-10-13 13:14:37,396 | exts.music | WARNING | Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 836, in __extract_info
    ie_result = ie.extract(url)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/common.py", line 534, in extract
    ie_result = self._real_extract(url)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/youtube.py", line 1715, in _real_extract
    self._sort_formats(formats)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/common.py", line 1374, in _sort_formats
    raise ExtractorError('No video formats found')
youtube_dl.utils.ExtractorError: No video formats found

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/runner/TpLearn/exts/music.py", line 199, in audio_player_task
    source = await YTDLSource.create_source(self.current.ctx, self.current.url, loop=self.bot.loop)
  File "/home/runner/TpLearn/utils/audio.py", line 91, in create_source
    processed_info = await loop.run_in_executor(None, partial)
  File "/usr/lib/python3.8/concurrent/futures/thread.py", line 57, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 808, in extract_info
    return self.__extract_info(url, ie, download, extra_info, process)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 847, in __extract_info
    return self.process_ie_result(ie_result, download, extra_info)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 885, in process_ie_result
    return self.extract_info(ie_result['url'],
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 808, in extract_info
    return self.__extract_info(url, ie, download, extra_info, process)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 847, in __extract_info
    return self.process_ie_result(ie_result, download, extra_info)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 933, in process_ie_result
    return self.__process_playlist(ie_result, download)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 1067, in __process_playlist
    entry_result = self.__process_iterable_entry(entry, download, extra)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 1076, in __process_iterable_entry
    return self.process_ie_result(
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 885, in process_ie_result
    return self.extract_info(ie_result['url'],
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 808, in extract_info
    return self.__extract_info(url, ie, download, extra_info, process)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 824, in wrapper
    self.report_error(compat_str(e), e.format_traceback())
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 628, in report_error
    self.trouble(error_message, tb)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 598, in trouble
    raise DownloadError(message, exc_info)
youtube_dl.utils.DownloadError: [0;31mERROR:[0m No video formats found

2021-10-13 13:14:38,620 | exts.music | WARNING | Traceback (most recent call last):
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 836, in __extract_info
    ie_result = ie.extract(url)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/common.py", line 534, in extract
    ie_result = self._real_extract(url)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/youtube.py", line 1715, in _real_extract
    self._sort_formats(formats)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/extractor/common.py", line 1374, in _sort_formats
    raise ExtractorError('No video formats found')
youtube_dl.utils.ExtractorError: No video formats found

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/runner/TpLearn/exts/music.py", line 199, in audio_player_task
    source = await YTDLSource.create_source(self.current.ctx, self.current.url, loop=self.bot.loop)
  File "/home/runner/TpLearn/utils/audio.py", line 91, in create_source
    processed_info = await loop.run_in_executor(None, partial)
  File "/usr/lib/python3.8/concurrent/futures/thread.py", line 57, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 808, in extract_info
    return self.__extract_info(url, ie, download, extra_info, process)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 847, in __extract_info
    return self.process_ie_result(ie_result, download, extra_info)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 885, in process_ie_result
    return self.extract_info(ie_result['url'],
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 808, in extract_info
    return self.__extract_info(url, ie, download, extra_info, process)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 847, in __extract_info
    return self.process_ie_result(ie_result, download, extra_info)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 933, in process_ie_result
    return self.__process_playlist(ie_result, download)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 1067, in __process_playlist
    entry_result = self.__process_iterable_entry(entry, download, extra)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 815, in wrapper
    return func(self, *args, **kwargs)
  File "/opt/virtualenvs/python3/lib/python3.8/site-packages/youtube_dl/YoutubeDL.py", line 1076, in __process_iterable_entry
    return self.process_ie_result(
